Movement ID,Customer,Origin City,Origin State,Dest City,Dest State,Ship Date,Del Date,Equipment,Weight,Miles,Customer Charge,Carrier Pay,Fuel Surcharge,Margin,Margin %,Status,Commodity,Carrier Name,Carrier MC,Temperature
CW-71057,FedEx Ground,Ocala,FL,Saginaw,MI,2026-01-24,2026-01-28,Dry Van,26259,1151,2804,2650,325,154,5.5,in_transit,Ground Parcels,Carolina Freight Corp,MC-273450,
CW-71058,FedEx Ground,Fayetteville,NC,Philadelphia,PA,2025-06-21,2025-06-23,Dry Van,35143,400,938,782,79,156,16.6,delivered,Ground Parcels,Volunteer Express Inc,MC-244882,
CW-71059,FedEx Ground,Winston-Salem,NC,Spartanburg,SC,2025-12-18,2025-12-20,Reefer,38966,108,680,242,24,438,64.4,delivered,Ground Parcels,Blue Ridge Transport,MC-269879,-10F
CW-71060,FedEx Ground,Richmond,VA,Allentown,PA,2026-01-05,2026-01-06,Dry Van,29788,349,843,719,73,124,14.7,in_transit,Ground Parcels,Lone Star Freight,MC-266308,
CW-71061,FedEx Ground,Augusta,GA,Mobile,AL,2025-04-17,2025-04-18,Dry Van,27342,248,680,560,79,120,17.6,delivered,E-Commerce Packages,Tri-State Hauling Inc,MC-291305,
CW-71062,FedEx Ground,Raleigh,NC,Ocala,FL,2026-03-07,2026-03-09,Dry Van,34648,620,1302,1073,118,229,17.6,delivered,E-Commerce Packages,Seminole Express,MC-298447,
CW-71063,FedEx Ground,Daytona Beach,FL,Trenton,NJ,2025-12-15,2025-12-17,Dry Van,36971,1116,2874,2369,327,505,17.6,delivered,E-Commerce Packages,Swift Transport LLC,MC-223456,
CW-71064,FedEx Ground,Greensboro,NC,Spartanburg,SC,2025-11-02,2025-11-04,Dry Van,28423,207,680,429,49,251,36.9,delivered,Ground Parcels,Gulf Coast Carriers,MC-259166,
CW-71065,FedEx Ground,Miami,FL,Cherry Hill,NJ,2026-03-10,2026-03-12,Dry Van,27527,1091,2662,2195,272,467,17.5,delivered,Ground Parcels,Mountain West Transport,MC-237740,
CW-71066,FedEx Ground,Miami,FL,Virginia Beach,VA,2025-05-20,2025-05-22,Dry Van,33937,872,2249,1935,229,314,14.0,dispatched,E-Commerce Packages,Hoosier Express LLC,MC-316302,
CW-71067,FedEx Ground,Albany,GA,Grand Rapids,MI,2025-11-04,2025-11-07,Dry Van,25551,735,1817,1683,158,134,7.4,in_transit,Ground Parcels,Cardinal Logistics LLC,MC-280592,
CW-71068,FedEx Ground,Kalamazoo,MI,Albany,GA,2025-11-10,2025-11-12,Reefer,43715,725,2055,1939,264,116,5.6,cancelled,E-Commerce Packages,Blue Ridge Transport,MC-269879,34F
CW-71069,FedEx Ground,Albany,GA,Camden,NJ,2025-04-09,2025-04-11,Dry Van,38167,876,2298,2275,200,23,1.0,in_transit,E-Commerce Packages,Mountain West Transport,MC-237740,
CW-71070,FedEx Ground,Jacksonville,FL,Scranton,PA,2025-06-10,2025-06-12,Dry Van,30311,1021,2501,2137,208,364,14.6,delivered,Ground Parcels,Redline Freight Corp,MC-284163,
CW-71071,FedEx Ground,Miami,FL,Columbus,GA,2026-01-27,2026-01-28,Reefer,32972,394,1078,933,130,145,13.5,delivered,Ground Parcels,Eagle Freight Inc,MC-227027,-10F
CW-71072,FedEx Ground,Detroit,MI,Cherry Hill,NJ,2025-11-14,2025-11-16,Reefer,36104,665,1878,1684,168,194,10.3,delivered,Ground Parcels,Heartland Trucking Co,MC-277021,-10F
CW-71073,FedEx Ground,Reading,PA,Pensacola,FL,2026-01-18,2026-01-21,Dry Van,27340,1071,2206,1844,233,362,16.4,delivered,E-Commerce Packages,Gulf Coast Carriers,MC-259166,
CW-71074,FedEx Ground,Charleston,SC,Valdosta,GA,2025-09-01,2025-09-03,Dry Van,38492,292,735,609,98,126,17.1,cancelled,Ground Parcels,Evergreen Transport LLC,MC-255595,
CW-71075,FedEx Ground,Peoria,IL,Columbus,GA,2025-09-27,2025-09-29,Dry Van,29199,705,1547,1271,212,276,17.8,delivered,E-Commerce Packages,Allegheny Freight Co,MC-309160,
CW-71076,FedEx Ground,Toledo,OH,Richmond,VA,2025-08-23,2025-08-25,Dry Van,40483,374,764,637,79,127,16.6,delivered,Ground Parcels,Buckeye Freight Systems,MC-248453,
CW-71077,FedEx Ground,Fort Myers,FL,Charleston,SC,2026-03-20,2026-03-21,Dry Van,42290,573,1273,1184,109,89,7.0,cancelled,E-Commerce Packages,Wolverine Freight Inc,MC-302018,
CW-71078,FedEx Ground,Albany,GA,Edison,NJ,2026-01-24,2026-01-26,Dry Van,25536,869,2253,1933,295,320,14.2,in_transit,Ground Parcels,Lone Star Freight,MC-266308,
CW-71079,FedEx Ground,Lakeland,FL,Orlando,FL,2026-01-27,2026-01-29,Dry Van,35223,299,680,530,88,150,22.1,delivered,Ground Parcels,Mountain West Transport,MC-237740,
CW-71080,FedEx Ground,Lakeland,FL,Nashville,TN,2025-12-11,2025-12-13,Dry Van,42288,634,1588,1309,146,279,17.6,delivered,E-Commerce Packages,Great Lakes Express,MC-262737,
CW-71081,FedEx Ground,Evansville,IN,Philadelphia,PA,2025-11-10,2025-11-12,Reefer,35086,529,1721,1448,225,273,15.9,cancelled,E-Commerce Packages,Mountain West Transport,MC-237740,34F
CW-71082,FedEx Ground,Ocala,FL,Nashville,TN,2025-08-01,2025-08-04,Dry Van,27223,713,1506,1322,126,184,12.2,delivered,E-Commerce Packages,Eagle Freight Inc,MC-227027,
CW-71083,FedEx Ground,Tampa,FL,Raleigh,NC,2026-01-15,2026-01-18,Dry Van,30332,706,1686,1413,200,273,16.2,delivered,E-Commerce Packages,Cardinal Logistics LLC,MC-280592,
CW-71084,FedEx Ground,Valdosta,GA,Richmond,VA,2025-11-18,2025-11-20,Dry Van,26851,484,1094,896,89,198,18.1,covered,Ground Parcels,Carolina Freight Corp,MC-273450,
CW-71085,FedEx Ground,Daytona Beach,FL,Charleston,SC,2026-02-11,2026-02-12,Dry Van,38858,551,1214,1063,115,151,12.4,open,E-Commerce Packages,Redline Freight Corp,MC-284163,
CW-71086,FedEx Ground,Dalton,GA,Raleigh,NC,2025-06-14,2025-06-15,Dry Van,27542,357,896,772,108,124,13.8,delivered,Ground Parcels,Swift Transport LLC,MC-223456,
CW-71087,FedEx Ground,Jacksonville,FL,Philadelphia,PA,2025-10-26,2025-10-28,Dry Van,35752,974,2538,2110,311,428,16.9,delivered,E-Commerce Packages,Buckeye Freight Systems,MC-248453,
CW-71088,FedEx Ground,Daytona Beach,FL,Jacksonville,FL,2026-01-19,2026-01-21,Reefer,37410,99,680,236,25,444,65.3,delivered,Ground Parcels,Pacific Coast Logistics,MC-241311,34F
CW-71089,FedEx Ground,Daytona Beach,FL,Philadelphia,PA,2025-07-01,2025-07-04,Dry Van,27441,991,2761,2297,229,464,16.8,in_transit,Ground Parcels,Empire State Trucking,MC-287734,
CW-71090,FedEx Ground,Daytona Beach,FL,Spartanburg,SC,2026-01-10,2026-01-11,Reefer,35210,491,1399,1318,174,81,5.8,delivered,Ground Parcels,Eagle Freight Inc,MC-227027,34F
CW-71091,FedEx Ground,Tampa,FL,Elizabeth,NJ,2025-03-27,2025-03-30,Reefer,33489,1058,3098,2591,357,507,16.4,covered,Ground Parcels,Gulf Coast Carriers,MC-259166,-10F
CW-71092,FedEx Ground,Pensacola,FL,Tampa,FL,2026-01-07,2026-01-09,Dry Van,35709,361,722,617,66,105,14.5,delivered,E-Commerce Packages,Keystone Carriers Inc,MC-252024,
CW-71093,Boise Paper,Meridian,ID,Great Falls,MT,2025-12-16,2025-12-18,Dry Van,37401,473,1054,897,93,157,14.9,delivered,Packaging,Eagle Freight Inc,MC-227027,
CW-71094,Boise Paper,Twin Falls,ID,Reno,NV,2025-12-12,2025-12-13,Flatbed,26132,547,1581,1301,219,280,17.7,covered,Cardboard Rolls,Wolverine Freight Inc,MC-302018,
CW-71095,Boise Paper,Meridian,ID,Seattle,WA,2025-05-13,2025-05-15,Dry Van,37847,473,1100,930,123,170,15.5,dispatched,Cardboard Rolls,Great Lakes Express,MC-262737,
CW-71096,Boise Paper,Idaho Falls,ID,Sacramento,CA,2025-05-04,2025-05-06,Flatbed,40423,671,1887,1549,207,338,17.9,dispatched,Packaging,Copperhead Carriers,MC-294876,
CW-71097,Boise Paper,Twin Falls,ID,Tacoma,WA,2025-04-25,2025-04-26,Flatbed,22750,460,1278,1083,132,195,15.3,delivered,Cardboard Rolls,Allegheny Freight Co,MC-309160,
CW-71098,Boise Paper,Boise,ID,Tacoma,WA,2025-09-27,2025-09-28,Flatbed,24849,471,1366,1108,114,258,18.9,delivered,Paper Products,Cardinal Logistics LLC,MC-280592,
CW-71099,Boise Paper,Boise,ID,Las Vegas,NV,2026-01-25,2026-01-26,Dry Van,28137,579,1488,1374,201,114,7.7,delivered,Paper Products,Lone Star Freight,MC-266308,
CW-71100,Boise Paper,Boise,ID,Provo,UT,2025-09-12,2025-09-13,Dry Van,35757,415,999,810,115,189,18.9,delivered,Packaging,Heartland Trucking Co,MC-277021,
CW-71101,Boise Paper,Nampa,ID,Great Falls,MT,2025-03-29,2025-03-31,Flatbed,30923,413,1172,953,159,219,18.7,delivered,Packaging,Allegheny Freight Co,MC-309160,
CW-71102,Boise Paper,Idaho Falls,ID,Henderson,NV,2026-01-24,2026-01-26,Flatbed,32925,573,1335,1145,152,190,14.2,delivered,Paper Products,Buckeye Freight Systems,MC-248453,
CW-71103,Boise Paper,Nampa,ID,Great Falls,MT,2025-04-11,2025-04-12,Flatbed,40435,400,1085,940,136,145,13.4,delivered,Packaging,Seminole Express,MC-298447,
CW-71104,Boise Paper,Meridian,ID,Fresno,CA,2025-11-12,2025-11-14,Flatbed,21102,673,1631,1340,195,291,17.8,delivered,Cardboard Rolls,Lone Star Freight,MC-266308,
CW-71105,Boise Paper,Boise,ID,Great Falls,MT,2026-03-17,2026-03-18,Flatbed,26258,386,1079,907,133,172,15.9,delivered,Paper Products,Allegheny Freight Co,MC-309160,
CW-71106,Boise Paper,Meridian,ID,Spokane,WA,2025-11-24,2025-11-25,Flatbed,41017,474,1419,1343,143,76,5.4,delivered,Packaging,Empire State Trucking,MC-287734,
CW-71107,Boise Paper,Nampa,ID,Seattle,WA,2026-01-29,2026-01-31,Flatbed,36785,553,1286,1064,136,222,17.3,delivered,Paper Products,Tri-State Hauling Inc,MC-291305,
CW-71108,Boise Paper,Idaho Falls,ID,Salt Lake City,UT,2025-06-21,2025-06-23,Flatbed,31605,416,1110,910,141,200,18.0,delivered,Cardboard Rolls,Wolverine Freight Inc,MC-302018,
CW-71109,Boise Paper,Nampa,ID,Spokane,WA,2025-11-20,2025-11-22,Dry Van,31642,486,1192,981,166,211,17.7,delivered,Packaging,Sunbelt Carriers LLC,MC-234169,
CW-71110,Boise Paper,Boise,ID,Los Angeles,CA,2025-09-28,2025-09-30,Dry Van,39846,770,2014,1840,181,174,8.6,dispatched,Packaging,Lone Star Freight,MC-266308,
CW-71111,Boise Paper,Nampa,ID,Seattle,WA,2025-04-27,2025-04-28,Dry Van,34251,518,1158,1018,113,140,12.1,delivered,Paper Products,Pinnacle Freight LLC,MC-319873,
CW-71112,Boise Paper,Idaho Falls,ID,Las Vegas,NV,2026-02-10,2026-02-11,Flatbed,34619,579,1360,1106,154,254,18.7,delivered,Paper Products,Shenandoah Freight,MC-323444,
CW-71113,Boise Paper,Boise,ID,Salt Lake City,UT,2025-05-24,2025-05-25,Flatbed,41896,350,1025,856,98,169,16.5,delivered,Packaging,Evergreen Transport LLC,MC-255595,
CW-71114,Boise Paper,Twin Falls,ID,Salem,OR,2025-09-01,2025-09-03,Flatbed,27926,446,1193,997,167,196,16.4,delivered,Packaging,Tri-State Hauling Inc,MC-291305,
CW-71115,Boise Paper,Boise,ID,Eugene,OR,2025-11-19,2025-11-21,Flatbed,28086,518,1338,1135,181,203,15.2,in_transit,Packaging,Northstar Logistics,MC-305589,
CW-71116,Boise Paper,Nampa,ID,Portland,OR,2025-07-31,2025-08-02,Flatbed,39897,410,1131,948,142,183,16.2,delivered,Cardboard Rolls,Coastal Freight Lines,MC-327015,
CW-71117,Boise Paper,Twin Falls,ID,Denver,CO,2025-08-23,2025-08-26,Flatbed,40505,814,2319,1975,297,344,14.8,delivered,Cardboard Rolls,Buckeye Freight Systems,MC-248453,
CW-71118,Boise Paper,Nampa,ID,Las Vegas,NV,2025-12-27,2025-12-28,Flatbed,20749,469,1115,1009,152,106,9.5,delivered,Packaging,Buckeye Freight Systems,MC-248453,
CW-71119,Boise Paper,Twin Falls,ID,Tacoma,WA,2025-09-19,2025-09-21,Flatbed,33127,490,1195,1002,164,193,16.2,covered,Packaging,Wolverine Freight Inc,MC-302018,
CW-71120,Boise Paper,Meridian,ID,Great Falls,MT,2025-09-30,2025-10-01,Flatbed,30418,375,1040,914,99,126,12.1,delivered,Cardboard Rolls,Swift Transport LLC,MC-223456,
CW-71121,Boise Paper,Meridian,ID,Fort Collins,CO,2025-09-01,2025-09-03,Flatbed,29378,776,1838,1549,218,289,15.7,delivered,Packaging,Gulf Coast Carriers,MC-259166,
CW-71122,Boise Paper,Idaho Falls,ID,Spokane,WA,2025-11-29,2025-11-30,Dry Van,33038,521,1484,1233,200,251,16.9,in_transit,Paper Products,Patriot Trucking Corp,MC-230598,
CW-71123,Boise Paper,Nampa,ID,Seattle,WA,2026-03-04,2026-03-05,Dry Van,32690,551,1376,1148,111,228,16.6,delivered,Packaging,Seminole Express,MC-298447,
CW-71124,Boise Paper,Meridian,ID,Billings,MT,2025-08-25,2025-08-26,Flatbed,29531,417,1136,930,149,206,18.1,cancelled,Cardboard Rolls,Volunteer Express Inc,MC-244882,
CW-71125,Boise Paper,Meridian,ID,Sacramento,CA,2026-01-24,2026-01-27,Dry Van,37816,738,1696,1478,209,218,12.9,delivered,Packaging,Cardinal Logistics LLC,MC-280592,
CW-71126,Boise Paper,Twin Falls,ID,Seattle,WA,2025-12-29,2025-12-30,Flatbed,39841,560,1679,1414,158,265,15.8,delivered,Cardboard Rolls,Heartland Trucking Co,MC-277021,
CW-71127,Boise Paper,Idaho Falls,ID,Seattle,WA,2025-09-05,2025-09-07,Flatbed,22996,510,1352,1296,163,56,4.1,in_transit,Packaging,Keystone Carriers Inc,MC-252024,
CW-71128,Boise Paper,Boise,ID,Eugene,OR,2025-12-28,2025-12-29,Flatbed,44925,455,1198,991,98,207,17.3,delivered,Paper Products,Gulf Coast Carriers,MC-259166,
CW-71129,Boise Paper,Meridian,ID,Henderson,NV,2025-06-27,2025-06-28,Flatbed,34099,502,1489,1216,166,273,18.3,delivered,Paper Products,Eagle Freight Inc,MC-227027,
CW-71130,Boise Paper,Boise,ID,Salem,OR,2025-09-28,2025-09-30,Flatbed,39682,491,1247,1019,163,228,18.3,in_transit,Paper Products,Badger Freight Inc,MC-312731,
CW-71131,Boise Paper,Twin Falls,ID,Billings,MT,2025-04-11,2025-04-13,Dry Van,30601,376,865,740,82,125,14.5,delivered,Paper Products,Coastal Freight Lines,MC-327015,
CW-71132,Boise Paper,Nampa,ID,Portland,OR,2025-12-22,2025-12-23,Dry Van,31789,437,1012,891,109,121,12.0,delivered,Cardboard Rolls,Seminole Express,MC-298447,
CW-71133,Boise Paper,Boise,ID,Sacramento,CA,2025-05-14,2025-05-17,Dry Van,34371,717,1843,1727,258,116,6.3,dispatched,Cardboard Rolls,Pinnacle Freight LLC,MC-319873,
CW-71134,Boise Paper,Nampa,ID,Henderson,NV,2026-03-14,2026-03-16,Dry Van,42703,559,1382,1173,168,209,15.1,delivered,Packaging,Mountain West Transport,MC-237740,
CW-71135,Boise Paper,Boise,ID,Billings,MT,2025-11-07,2025-11-09,Flatbed,42362,455,1013,857,97,156,15.4,delivered,Paper Products,Badger Freight Inc,MC-312731,
CW-71136,Boise Paper,Idaho Falls,ID,Portland,OR,2026-01-19,2026-01-21,Flatbed,21105,445,1179,977,152,202,17.1,delivered,Cardboard Rolls,Coastal Freight Lines,MC-327015,
CW-71137,Boise Paper,Nampa,ID,Las Vegas,NV,2026-01-25,2026-01-26,Flatbed,31128,521,1135,1033,125,102,9.0,delivered,Paper Products,Carolina Freight Corp,MC-273450,
CW-71138,Boise Paper,Idaho Falls,ID,Reno,NV,2026-01-06,2026-01-08,Flatbed,20389,577,1412,1226,124,186,13.2,delivered,Cardboard Rolls,Badger Freight Inc,MC-312731,
CW-71139,Boise Paper,Meridian,ID,Colorado Springs,CO,2025-12-20,2025-12-23,Dry Van,27143,854,2103,1713,174,390,18.5,delivered,Packaging,Eagle Freight Inc,MC-227027,
CW-71140,Boise Paper,Meridian,ID,Denver,CO,2025-11-13,2025-11-16,Flatbed,31906,821,2175,1810,211,365,16.8,in_transit,Paper Products,Badger Freight Inc,MC-312731,
CW-71141,Sysco,Norfolk,VA,Reading,PA,2025-10-01,2025-10-03,Flatbed,31204,294,802,677,89,125,15.6,delivered,Fresh Produce,Blue Ridge Transport,MC-269879,
CW-71142,Sysco,Ocala,FL,Macon,GA,2026-02-04,2026-02-06,Dry Van,29727,388,1043,926,127,117,11.2,dispatched,Fresh Produce,Volunteer Express Inc,MC-244882,
CW-71143,Sysco,Roanoke,VA,Greenville,SC,2025-10-04,2025-10-05,Reefer,43315,344,1016,840,95,176,17.3,dispatched,Foodservice,Allegheny Freight Co,MC-309160,34F
CW-71144,Sysco,Tallahassee,FL,Spartanburg,SC,2025-11-30,2025-12-01,Reefer,35448,524,1572,1338,189,234,14.9,delivered,Fresh Produce,Gulf Coast Carriers,MC-259166,34F
CW-71145,Sysco,Detroit,MI,Virginia Beach,VA,2025-11-18,2025-11-19,Reefer,40791,559,1494,1294,173,200,13.4,covered,Foodservice,Keystone Carriers Inc,MC-252024,34F
CW-71146,Sysco,Dalton,GA,Mobile,AL,2026-03-13,2026-03-14,Dry Van,42292,207,680,373,48,307,45.1,dispatched,Fresh Produce,Redline Freight Corp,MC-284163,
CW-71147,Sysco,Columbus,OH,Reading,PA,2025-10-18,2025-10-20,Reefer,37455,359,1066,931,123,135,12.7,delivered,Fresh Produce,Swift Transport LLC,MC-223456,34F
CW-71148,Sysco,Ocala,FL,Trenton,NJ,2026-02-27,2026-03-01,Reefer,34643,1017,3447,3234,307,213,6.2,delivered,Fresh Produce,Patriot Trucking Corp,MC-230598,34F
CW-71149,Sysco,Edison,NJ,Scranton,PA,2026-02-13,2026-02-15,Reefer,38337,149,680,394,48,286,42.1,delivered,Foodservice,Tri-State Hauling Inc,MC-291305,34F
CW-71150,Sysco,Lansing,MI,Charlotte,NC,2025-12-14,2025-12-15,Reefer,35796,611,1793,1547,250,246,13.7,delivered,Fresh Produce,Tri-State Hauling Inc,MC-291305,34F
CW-71151,Sysco,Virginia Beach,VA,Charleston,SC,2025-10-04,2025-10-06,Reefer,39285,320,844,738,107,106,12.6,delivered,Fresh Produce,Empire State Trucking,MC-287734,34F
CW-71152,Sysco,Ocala,FL,Lynchburg,VA,2025-11-23,2025-11-25,Reefer,35608,930,2485,2269,229,216,8.7,delivered,Foodservice,Shenandoah Freight,MC-323444,34F
CW-71153,Sysco,Orlando,FL,Memphis,TN,2026-01-27,2026-01-29,Reefer,38290,614,1706,1411,146,295,17.3,delivered,Foodservice,Coastal Freight Lines,MC-327015,34F
CW-71154,Sysco,Dalton,GA,Greensboro,NC,2026-03-20,2026-03-22,Reefer,36013,379,1144,970,123,174,15.2,open,Foodservice,Blue Ridge Transport,MC-269879,34F
CW-71155,Sysco,Albany,GA,Nashville,TN,2026-02-18,2026-02-20,Reefer,31382,204,680,497,55,183,26.9,in_transit,Foodservice,Allegheny Freight Co,MC-309160,34F
CW-71156,Sysco,Columbus,GA,Chattanooga,TN,2026-01-28,2026-01-30,Dry Van,28303,255,680,540,83,140,20.6,delivered,Foodservice,Buckeye Freight Systems,MC-248453,
CW-71157,Sysco,Elizabeth,NJ,Lansing,MI,2026-03-11,2026-03-13,Reefer,41621,568,1623,1343,199,280,17.3,delivered,Foodservice,Sunbelt Carriers LLC,MC-234169,34F
CW-71158,Sysco,South Bend,IN,Reading,PA,2025-11-05,2025-11-07,Reefer,32787,503,1426,1219,127,207,14.5,delivered,Fresh Produce,Cardinal Logistics LLC,MC-280592,34F
CW-71159,Sysco,Macon,GA,Philadelphia,PA,2026-02-16,2026-02-19,Reefer,39365,734,2233,1823,238,410,18.4,in_transit,Foodservice,Blue Ridge Transport,MC-269879,34F
CW-71160,Sysco,Orlando,FL,Ocala,FL,2025-12-06,2025-12-07,Reefer,39342,203,680,530,57,150,22.1,covered,Fresh Produce,Shenandoah Freight,MC-323444,34F
CW-71161,Sysco,Ocala,FL,Charleston,SC,2025-10-14,2025-10-16,Reefer,36078,473,1312,1126,138,186,14.2,delivered,Foodservice,Keystone Carriers Inc,MC-252024,34F
CW-71162,Sysco,Tallahassee,FL,Reading,PA,2025-11-04,2025-11-07,Dry Van,34925,968,2341,1908,211,433,18.5,delivered,Fresh Produce,Heartland Trucking Co,MC-277021,
CW-71163,Sysco,Cincinnati,OH,Tampa,FL,2025-12-30,2026-01-02,Reefer,34309,978,3044,2539,310,505,16.6,delivered,Foodservice,Badger Freight Inc,MC-312731,34F
CW-71164,Sysco,Fort Myers,FL,Reading,PA,2025-10-07,2025-10-10,Dry Van,41404,992,2469,2109,237,360,14.6,delivered,Foodservice,Northstar Logistics,MC-305589,
CW-71165,Sysco,Pittsburgh,PA,Orlando,FL,2025-10-21,2025-10-23,Reefer,37768,1015,3191,2792,276,399,12.5,delivered,Foodservice,Redline Freight Corp,MC-284163,34F
CW-71166,Sysco,Lakeland,FL,Scranton,PA,2025-12-11,2025-12-13,Reefer,30029,1052,3140,2710,270,430,13.7,delivered,Fresh Produce,Coastal Freight Lines,MC-327015,-10F
CW-71167,Sysco,Pensacola,FL,Indianapolis,IN,2026-01-21,2026-01-24,Flatbed,31568,971,2675,2348,228,327,12.2,delivered,Fresh Produce,Great Lakes Express,MC-262737,
CW-71168,Sysco,Virginia Beach,VA,Knoxville,TN,2025-11-13,2025-11-15,Dry Van,26858,508,1088,922,109,166,15.3,delivered,Fresh Produce,Cardinal Logistics LLC,MC-280592,
CW-71169,Sysco,Virginia Beach,VA,Spartanburg,SC,2026-01-07,2026-01-08,Reefer,43700,404,1152,1035,161,117,10.2,dispatched,Fresh Produce,Keystone Carriers Inc,MC-252024,34F
CW-71170,Sysco,Norfolk,VA,Augusta,GA,2025-12-13,2025-12-14,Dry Van,29374,565,1260,1038,172,222,17.6,open,Fresh Produce,Hoosier Express LLC,MC-316302,
CW-71171,Sysco,Cleveland,OH,Atlanta,GA,2026-02-19,2026-02-20,Reefer,31292,646,1795,1571,188,224,12.5,delivered,Foodservice,Swift Transport LLC,MC-223456,34F
CW-71172,Sysco,Jacksonville,FL,Edison,NJ,2026-02-20,2026-02-22,Reefer,37352,1098,2956,2455,309,501,16.9,delivered,Foodservice,Redline Freight Corp,MC-284163,34F
CW-71173,Sysco,Dalton,GA,Greenville,SC,2025-10-10,2025-10-12,Dry Van,26984,298,686,570,61,116,16.9,delivered,Foodservice,Seminole Express,MC-298447,
CW-71174,Sysco,Daytona Beach,FL,Mobile,AL,2026-03-12,2026-03-14,Flatbed,35297,456,1226,1151,146,75,6.1,delivered,Fresh Produce,Carolina Freight Corp,MC-273450,
CW-71175,Sysco,Pensacola,FL,Springfield,IL,2026-02-08,2026-02-11,Dry Van,27170,1087,2384,2048,320,336,14.1,delivered,Fresh Produce,Evergreen Transport LLC,MC-255595,
CW-71176,Sysco,Scranton,PA,Roanoke,VA,2025-12-07,2025-12-08,Reefer,37540,363,1073,938,94,135,12.6,delivered,Foodservice,Great Lakes Express,MC-262737,34F
CW-71177,Publix,Albany,GA,Philadelphia,PA,2026-01-24,2026-01-26,Reefer,42974,793,2412,2083,285,329,13.6,delivered,Grocery,Redline Freight Corp,MC-284163,34F
CW-71178,Publix,Columbus,OH,Macon,GA,2026-02-12,2026-02-13,Reefer,34613,595,1797,1529,217,268,14.9,delivered,Fresh Produce,Badger Freight Inc,MC-312731,34F
CW-71179,Publix,Lakeland,FL,Tampa,FL,2026-02-27,2026-02-28,Flatbed,29959,95,680,245,27,435,64.0,dispatched,Fresh Produce,Volunteer Express Inc,MC-244882,
CW-71180,Publix,Ocala,FL,Flint,MI,2026-01-13,2026-01-16,Reefer,40876,1095,3317,3139,288,178,5.4,cancelled,Dairy,Eagle Freight Inc,MC-227027,34F
CW-71181,Publix,Harrisburg,PA,Durham,NC,2026-02-19,2026-02-20,Flatbed,20366,432,1078,932,106,146,13.5,delivered,Fresh Produce,Blue Ridge Transport,MC-269879,
CW-71182,Publix,Evansville,IN,Pittsburgh,PA,2026-03-16,2026-03-18,Reefer,34780,621,1758,1460,214,298,17.0,delivered,Dairy,Pinnacle Freight LLC,MC-319873,34F
CW-71183,Publix,Orlando,FL,Nashville,TN,2026-01-12,2026-01-13,Flatbed,34514,651,1453,1193,197,260,17.9,delivered,Grocery,Northstar Logistics,MC-305589,
CW-71184,Publix,Kalamazoo,MI,Roanoke,VA,2026-03-07,2026-03-08,Dry Van,34019,673,1469,1373,185,96,6.5,delivered,Grocery,Tri-State Hauling Inc,MC-291305,
CW-71185,Publix,Daytona Beach,FL,Montgomery,AL,2026-02-04,2026-02-05,Flatbed,38917,518,1432,1256,154,176,12.3,open,Grocery,Swift Transport LLC,MC-223456,
CW-71186,Publix,Lynchburg,VA,Spartanburg,SC,2026-01-12,2026-01-14,Flatbed,36784,412,1053,1010,108,43,4.1,dispatched,Fresh Produce,Heartland Trucking Co,MC-277021,
CW-71187,Publix,Jacksonville,FL,Grand Rapids,MI,2026-02-13,2026-02-16,Flatbed,21839,1060,2998,2543,285,455,15.2,dispatched,Fresh Produce,Keystone Carriers Inc,MC-252024,
CW-71188,Publix,Valdosta,GA,Spartanburg,SC,2026-01-21,2026-01-23,Reefer,30036,294,816,683,76,133,16.3,delivered,Dairy,Heartland Trucking Co,MC-277021,34F
CW-71189,Publix,Fayetteville,NC,Orlando,FL,2026-03-16,2026-03-18,Reefer,40758,649,1875,1535,248,340,18.1,delivered,Fresh Produce,Lone Star Freight,MC-266308,34F
CW-71190,Publix,Akron,OH,Harrisburg,PA,2026-01-01,2026-01-03,Reefer,43873,325,812,702,93,110,13.5,delivered,Fresh Produce,Wolverine Freight Inc,MC-302018,34F
